"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","M1","TOT","IDX2015","M","2016-02",99.53956,
"CHE","M1","TOT","IDX2015","M","2016-03",100.3849,
"CHE","M1","TOT","IDX2015","M","2016-04",101.0483,
"CHE","M1","TOT","IDX2015","M","2016-05",101.1628,
"CHE","M1","TOT","IDX2015","M","2016-06",101.5047,
"CHE","M1","TOT","IDX2015","M","2016-07",102.1539,
"CHE","M1","TOT","IDX2015","M","2016-08",102.6101,
"CHE","M1","TOT","IDX2015","M","2016-09",103.0102,
"CHE","M1","TOT","IDX2015","M","2016-10",103.5372,
"CHE","M1","TOT","IDX2015","M","2016-11",103.8324,
"CHE","M1","TOT","IDX2015","M","2016-12",104.4876,
"CHE","M1","TOT","IDX2015","M","2017-01",105.2574,
"CHE","M1","TOT","IDX2015","M","2017-02",105.6447,
"CHE","M1","TOT","IDX2015","M","2017-03",106.0744,
"CHE","M1","TOT","IDX2015","M","2017-04",106.5483,
"CHE","M1","TOT","IDX2015","M","2017-05",107.3981,
"CHE","M1","TOT","IDX2015","M","2017-06",108.2535,
"CHE","M1","TOT","IDX2015","M","2017-07",108.6537,
"CHE","M1","TOT","IDX2015","M","2017-08",109.1166,
"CHE","M1","TOT","IDX2015","M","2017-09",109.8561,
"CHE","M1","TOT","IDX2015","M","2017-10",110.727,
"CHE","M1","TOT","IDX2015","M","2017-11",111.5916,
"CHE","M1","TOT","IDX2015","M","2017-12",112.3241,
"CHE","M1","TOT","IDX2015","M","2018-01",112.9871,
"CHE","M1","TOT","IDX2015","M","2018-02",113.5299,
"CHE","M1","TOT","IDX2015","M","2018-03",113.7198,
"CHE","M1","TOT","IDX2015","M","2018-04",113.9209,
"CHE","M1","TOT","IDX2015","M","2018-05",114.1718,
"CHE","M1","TOT","IDX2015","M","2018-06",114.0866,
"CHE","M1","TOT","IDX2015","M","2018-07",114.1444,
"CHE","M1","TOT","IDX2015","M","2018-08",114.6067,
"CHE","M1","TOT","IDX2015","M","2018-09",115.2297,
"CHE","M1","TOT","IDX2015","M","2018-10",116.1029,
"CHE","M1","TOT","IDX2015","M","2018-11",117.0821,
"CHE","M1","TOT","IDX2015","M","2018-12",118.1598,
"TUR","M1","TOT","IDX2015","M","2012-01",53.76876,
"TUR","M1","TOT","IDX2015","M","2012-02",53.58328,
"TUR","M1","TOT","IDX2015","M","2012-03",53.51287,
"TUR","M1","TOT","IDX2015","M","2012-04",54.07306,
"TUR","M1","TOT","IDX2015","M","2012-05",54.99644,
"TUR","M1","TOT","IDX2015","M","2012-06",55.86774,
"TUR","M1","TOT","IDX2015","M","2012-07",56.1068,
"TUR","M1","TOT","IDX2015","M","2012-08",56.23443,
"TUR","M1","TOT","IDX2015","M","2012-09",57.42717,
"TUR","M1","TOT","IDX2015","M","2012-10",58.56574,
"TUR","M1","TOT","IDX2015","M","2012-11",59.06339,
"TUR","M1","TOT","IDX2015","M","2012-12",59.79475,
"TUR","M1","TOT","IDX2015","M","2013-01",60.89726,
"TUR","M1","TOT","IDX2015","M","2013-02",61.97712,
"TUR","M1","TOT","IDX2015","M","2013-03",63.48103,
"TUR","M1","TOT","IDX2015","M","2013-04",64.49532,
"TUR","M1","TOT","IDX2015","M","2013-05",66.18442,
"TUR","M1","TOT","IDX2015","M","2013-06",68.51233,
"TUR","M1","TOT","IDX2015","M","2013-07",69.97887,
"TUR","M1","TOT","IDX2015","M","2013-08",71.65405,
"TUR","M1","TOT","IDX2015","M","2013-09",72.64981,
"TUR","M1","TOT","IDX2015","M","2013-10",73.34006,
"TUR","M1","TOT","IDX2015","M","2013-11",74.89912,
"TUR","M1","TOT","IDX2015","M","2013-12",76.63065,
"TUR","M1","TOT","IDX2015","M","2014-01",78.2478,
"TUR","M1","TOT","IDX2015","M","2014-02",78.97655,
"TUR","M1","TOT","IDX2015","M","2014-03",79.3587,
"TUR","M1","TOT","IDX2015","M","2014-04",79.36576,
"TUR","M1","TOT","IDX2015","M","2014-05",79.07286,
"TUR","M1","TOT","IDX2015","M","2014-06",80.17915,
"TUR","M1","TOT","IDX2015","M","2014-07",82.94929,
"TUR","M1","TOT","IDX2015","M","2014-08",84.01736,
"TUR","M1","TOT","IDX2015","M","2014-09",85.0463,
"TUR","M1","TOT","IDX2015","M","2014-10",86.29357,
"TUR","M1","TOT","IDX2015","M","2014-11",86.66051,
"TUR","M1","TOT","IDX2015","M","2014-12",87.66601,
"TUR","M1","TOT","IDX2015","M","2015-01",89.06879,
"TUR","M1","TOT","IDX2015","M","2015-02",91.59428,
"TUR","M1","TOT","IDX2015","M","2015-03",93.56915,
"TUR","M1","TOT","IDX2015","M","2015-04",95.49467,
"TUR","M1","TOT","IDX2015","M","2015-05",98.12655,
"TUR","M1","TOT","IDX2015","M","2015-06",99.56535,
"TUR","M1","TOT","IDX2015","M","2015-07",100.7997,
"TUR","M1","TOT","IDX2015","M","2015-08",102.8015,
"TUR","M1","TOT","IDX2015","M","2015-09",105.7018,
"TUR","M1","TOT","IDX2015","M","2015-10",107.9173,
"TUR","M1","TOT","IDX2015","M","2015-11",108.0572,
"TUR","M1","TOT","IDX2015","M","2015-12",107.3037,
"TUR","M1","TOT","IDX2015","M","2016-01",108.2576,
"TUR","M1","TOT","IDX2015","M","2016-02",110.9478,
"TUR","M1","TOT","IDX2015","M","2016-03",111.8398,
"TUR","M1","TOT","IDX2015","M","2016-04",112.4651,
"TUR","M1","TOT","IDX2015","M","2016-05",113.5449,
"TUR","M1","TOT","IDX2015","M","2016-06",115.8125,
"TUR","M1","TOT","IDX2015","M","2016-07",118.6946,
"TUR","M1","TOT","IDX2015","M","2016-08",119.2767,
"TUR","M1","TOT","IDX2015","M","2016-09",118.4002,
"TUR","M1","TOT","IDX2015","M","2016-10",120.1727,
"TUR","M1","TOT","IDX2015","M","2016-11",124.67,
"TUR","M1","TOT","IDX2015","M","2016-12",129.1213,
"TUR","M1","TOT","IDX2015","M","2017-01",132.7661,
"TUR","M1","TOT","IDX2015","M","2017-02",134.9208,
"TUR","M1","TOT","IDX2015","M","2017-03",138.2591,
"TUR","M1","TOT","IDX2015","M","2017-04",144.339,
"TUR","M1","TOT","IDX2015","M","2017-05",146.8356,
"TUR","M1","TOT","IDX2015","M","2017-06",145.076,
"TUR","M1","TOT","IDX2015","M","2017-07",144.8215,
"TUR","M1","TOT","IDX2015","M","2017-08",147.7027,
"TUR","M1","TOT","IDX2015","M","2017-09",148.9402,
"TUR","M1","TOT","IDX2015","M","2017-10",150.2074,
"TUR","M1","TOT","IDX2015","M","2017-11",153.5865,
"TUR","M1","TOT","IDX2015","M","2017-12",154.7314,
"TUR","M1","TOT","IDX2015","M","2018-01",153.6615,
"TUR","M1","TOT","IDX2015","M","2018-02",154.7074,
"TUR","M1","TOT","IDX2015","M","2018-03",157.4802,
"TUR","M1","TOT","IDX2015","M","2018-04",159.2611,
"TUR","M1","TOT","IDX2015","M","2018-05",166.4866,
"TUR","M1","TOT","IDX2015","M","2018-06",174.3668,
"TUR","M1","TOT","IDX2015","M","2018-07",177.5522,
"TUR","M1","TOT","IDX2015","M","2018-08",177.7968,
"TUR","M1","TOT","IDX2015","M","2018-09",183.7544,
"TUR","M1","TOT","IDX2015","M","2018-10",187.563,
"TUR","M1","TOT","IDX2015","M","2018-11",179.678,
"TUR","M1","TOT","IDX2015","M","2018-12",175.453,
"GBR","M1","TOT","IDX2015","M","2012-01",76.52635,
"GBR","M1","TOT","IDX2015","M","2012-02",76.74604,
"GBR","M1","TOT","IDX2015","M","2012-03",76.69444,
"GBR","M1","TOT","IDX2015","M","2012-04",76.63828,
"GBR","M1","TOT","IDX2015","M","2012-05",76.85109,
"GBR","M1","TOT","IDX2015","M","2012-06",77.57506,
"GBR","M1","TOT","IDX2015","M","2012-07",78.32655,
"GBR","M1","TOT","IDX2015","M","2012-08",78.76731,
"GBR","M1","TOT","IDX2015","M","2012-09",79.18067,
"GBR","M1","TOT","IDX2015","M","2012-10",79.70971,
"GBR","M1","TOT","IDX2015","M","2012-11",80.23316,
"GBR","M1","TOT","IDX2015","M","2012-12",80.86653,
"GBR","M1","TOT","IDX2015","M","2013-01",81.74355,
"GBR","M1","TOT","IDX2015","M","2013-02",82.87328,
"GBR","M1","TOT","IDX2015","M","2013-03",83.59549,
"GBR","M1","TOT","IDX2015","M","2013-04",84.29614,
"GBR","M1","TOT","IDX2015","M","2013-05",85.02834,
"GBR","M1","TOT","IDX2015","M","2013-06",85.70795,
"GBR","M1","TOT","IDX2015","M","2013-07",86.42416,
"GBR","M1","TOT","IDX2015","M","2013-08",86.96474,
"GBR","M1","TOT","IDX2015","M","2013-09",87.11347,
"GBR","M1","TOT","IDX2015","M","2013-10",87.87326,
"GBR","M1","TOT","IDX2015","M","2013-11",89.00797,
"GBR","M1","TOT","IDX2015","M","2013-12",89.68857,
"GBR","M1","TOT","IDX2015","M","2014-01",90.60373,
"GBR","M1","TOT","IDX2015","M","2014-02",91.57354,
"GBR","M1","TOT","IDX2015","M","2014-03",92.13499,
"GBR","M1","TOT","IDX2015","M","2014-04",92.5912,
"GBR","M1","TOT","IDX2015","M","2014-05",93.11172,
"GBR","M1","TOT","IDX2015","M","2014-06",93.36052,
"GBR","M1","TOT","IDX2015","M","2014-07",93.63818,
"GBR","M1","TOT","IDX2015","M","2014-08",94.04825,
"GBR","M1","TOT","IDX2015","M","2014-09",94.48885,
"GBR","M1","TOT","IDX2015","M","2014-10",94.81517,
"GBR","M1","TOT","IDX2015","M","2014-11",95.43226,
"GBR","M1","TOT","IDX2015","M","2014-12",96.32108,
"GBR","M1","TOT","IDX2015","M","2015-01",97.16139,
"GBR","M1","TOT","IDX2015","M","2015-02",97.44163,
"GBR","M1","TOT","IDX2015","M","2015-03",97.84888,
"GBR","M1","TOT","IDX2015","M","2015-04",98.86869,
"GBR","M1","TOT","IDX2015","M","2015-05",99.21763,
"GBR","M1","TOT","IDX2015","M","2015-06",99.24373,
"GBR","M1","TOT","IDX2015","M","2015-07",99.99617,
"GBR","M1","TOT","IDX2015","M","2015-08",100.7659,
"GBR","M1","TOT","IDX2015","M","2015-09",101.3469,
"GBR","M1","TOT","IDX2015","M","2015-10",102.2755,
"GBR","M1","TOT","IDX2015","M","2015-11",102.77,
"GBR","M1","TOT","IDX2015","M","2015-12",103.0636,
"GBR","M1","TOT","IDX2015","M","2016-01",104.0617,
"GBR","M1","TOT","IDX2015","M","2016-02",105.6526,
"GBR","M1","TOT","IDX2015","M","2016-03",106.9589,
"GBR","M1","TOT","IDX2015","M","2016-04",107.3059,
"GBR","M1","TOT","IDX2015","M","2016-05",107.5955,
"GBR","M1","TOT","IDX2015","M","2016-06",110.1081,
"GBR","M1","TOT","IDX2015","M","2016-07",112.4262,
"GBR","M1","TOT","IDX2015","M","2016-08",112.9195,
"GBR","M1","TOT","IDX2015","M","2016-09",113.2828,
"GBR","M1","TOT","IDX2015","M","2016-10",113.6123,
"GBR","M1","TOT","IDX2015","M","2016-11",113.7359,
"GBR","M1","TOT","IDX2015","M","2016-12",114.0441,
"GBR","M1","TOT","IDX2015","M","2017-01",114.372,
"GBR","M1","TOT","IDX2015","M","2017-02",114.6406,
"GBR","M1","TOT","IDX2015","M","2017-03",115.8339,
"GBR","M1","TOT","IDX2015","M","2017-04",116.8295,
"GBR","M1","TOT","IDX2015","M","2017-05",117.2185,
"GBR","M1","TOT","IDX2015","M","2017-06",117.575,
"GBR","M1","TOT","IDX2015","M","2017-07",117.6921,
"GBR","M1","TOT","IDX2015","M","2017-08",118.2995,
"GBR","M1","TOT","IDX2015","M","2017-09",119.2297,
"GBR","M1","TOT","IDX2015","M","2017-10",119.4512,
"GBR","M1","TOT","IDX2015","M","2017-11",119.6229,
"GBR","M1","TOT","IDX2015","M","2017-12",120.0799,
"GBR","M1","TOT","IDX2015","M","2018-01",120.6521,
"GBR","M1","TOT","IDX2015","M","2018-02",120.9795,
"GBR","M1","TOT","IDX2015","M","2018-03",120.6988,
"GBR","M1","TOT","IDX2015","M","2018-04",120.5453,
"GBR","M1","TOT","IDX2015","M","2018-05",121.5214,
"GBR","M1","TOT","IDX2015","M","2018-06",122.5898,
"GBR","M1","TOT","IDX2015","M","2018-07",122.827,
"GBR","M1","TOT","IDX2015","M","2018-08",123.0256,
"GBR","M1","TOT","IDX2015","M","2018-09",123.5499,
"GBR","M1","TOT","IDX2015","M","2018-10",124.7973,
"GBR","M1","TOT","IDX2015","M","2018-11",125.4941,
"GBR","M1","TOT","IDX2015","M","2018-12",125.1805,
"GBR","M1","TOT","IDX2015","M","2019-01",124.8857,
"GBR","M1","TOT","IDX2015","M","2019-02",124.5448,
"GBR","M1","TOT","IDX2015","M","2019-03",124.4401,
"GBR","M1","TOT","IDX2015","M","2019-04",124.4428,
"GBR","M1","TOT","IDX2015","M","2019-05",124.4987,
"GBR","M1","TOT","IDX2015","M","2019-06",124.6972,
"GBR","M1","TOT","IDX2015","M","2019-07",125.1929,
"GBR","M1","TOT","IDX2015","M","2019-08",126.0226,
"GBR","M1","TOT","IDX2015","M","2019-09",126.6519,
"GBR","M1","TOT","IDX2015","M","2019-10",126.8724,
"GBR","M1","TOT","IDX2015","M","2019-11",127.1612,
"GBR","M1","TOT","IDX2015","M","2019-12",127.6308,
"GBR","M1","TOT","IDX2015","M","2020-01",128.2773,
"GBR","M1","TOT","IDX2015","M","2020-02",129.5095,
"GBR","M1","TOT","IDX2015","M","2020-03",134.1626,
"GBR","M1","TOT","IDX2015","M","2020-04",139.3922,
"GBR","M1","TOT","IDX2015","M","2020-05",141.81,
"GBR","M1","TOT","IDX2015","M","2020-06",143.443,
"GBR","M1","TOT","IDX2015","M","2020-07",145.0005,
"GBR","M1","TOT","IDX2015","M","2020-08",146.2349,
"GBR","M1","TOT","IDX2015","M","2020-09",146.9652,
"GBR","M1","TOT","IDX2015","M","2020-10",148.6716,
"GBR","M1","TOT","IDX2015","M","2020-11",150.4595,
"GBR","M1","TOT","IDX2015","M","2020-12",152.5923,
"USA","M1","TOT","IDX2015","M","2012-01",72.86636,
"USA","M1","TOT","IDX2015","M","2012-02",73.1311,
"USA","M1","TOT","IDX2015","M","2012-03",73.75655,
"USA","M1","TOT","IDX2015","M","2012-04",74.39523,
"USA","M1","TOT","IDX2015","M","2012-05",74.67652,
"USA","M1","TOT","IDX2015","M","2012-06",75.35161,
"USA","M1","TOT","IDX2015","M","2012-07",76.71171,
"USA","M1","TOT","IDX2015","M","2012-08",77.72765,
"USA","M1","TOT","IDX2015","M","2012-09",79.09106,
"USA","M1","TOT","IDX2015","M","2012-10",80.15002,
"USA","M1","TOT","IDX2015","M","2012-11",80.19966,
"USA","M1","TOT","IDX2015","M","2012-12",81.44724,
"USA","M1","TOT","IDX2015","M","2013-01",81.85098,
"USA","M1","TOT","IDX2015","M","2013-02",81.80795,
"USA","M1","TOT","IDX2015","M","2013-03",82.076,
"USA","M1","TOT","IDX2015","M","2013-04",83.23093,
"USA","M1","TOT","IDX2015","M","2013-05",83.73063,
"USA","M1","TOT","IDX2015","M","2013-06",83.76703,
"USA","M1","TOT","IDX2015","M","2013-07",84.24025,
"USA","M1","TOT","IDX2015","M","2013-08",84.45866,
"USA","M1","TOT","IDX2015","M","2013-09",85.52755,
"USA","M1","TOT","IDX2015","M","2013-10",86.78838,
"USA","M1","TOT","IDX2015","M","2013-11",86.8678,
"USA","M1","TOT","IDX2015","M","2013-12",88.17495,
"USA","M1","TOT","IDX2015","M","2014-01",89.22729,
"USA","M1","TOT","IDX2015","M","2014-02",90.20352,
"USA","M1","TOT","IDX2015","M","2014-03",91.15989,
"USA","M1","TOT","IDX2015","M","2014-04",91.94418,
"USA","M1","TOT","IDX2015","M","2014-05",92.48359,
"USA","M1","TOT","IDX2015","M","2014-06",93.63521,
"USA","M1","TOT","IDX2015","M","2014-07",94.04887,
"USA","M1","TOT","IDX2015","M","2014-08",92.7748,
"USA","M1","TOT","IDX2015","M","2014-09",94.72395,
"USA","M1","TOT","IDX2015","M","2014-10",94.91589,
"USA","M1","TOT","IDX2015","M","2014-11",95.50494,
"USA","M1","TOT","IDX2015","M","2014-12",97.30186,
"USA","M1","TOT","IDX2015","M","2015-01",97.30848,
"USA","M1","TOT","IDX2015","M","2015-02",99.48596,
"USA","M1","TOT","IDX2015","M","2015-03",99.26424,
"USA","M1","TOT","IDX2015","M","2015-04",99.30727,
"USA","M1","TOT","IDX2015","M","2015-05",98.82742,
"USA","M1","TOT","IDX2015","M","2015-06",99.95257,
"USA","M1","TOT","IDX2015","M","2015-07",100.6177,
"USA","M1","TOT","IDX2015","M","2015-08",100.2537,
"USA","M1","TOT","IDX2015","M","2015-09",100.7666,
"USA","M1","TOT","IDX2015","M","2015-10",99.86322,
"USA","M1","TOT","IDX2015","M","2015-11",101.9712,
"USA","M1","TOT","IDX2015","M","2015-12",102.3816,
"USA","M1","TOT","IDX2015","M","2016-01",102.5139,
"USA","M1","TOT","IDX2015","M","2016-02",103.5431,
"USA","M1","TOT","IDX2015","M","2016-03",104.3175,
"USA","M1","TOT","IDX2015","M","2016-04",105.9225,
"USA","M1","TOT","IDX2015","M","2016-05",107.1866,
"USA","M1","TOT","IDX2015","M","2016-06",107.4546,
"USA","M1","TOT","IDX2015","M","2016-07",107.5076,
"USA","M1","TOT","IDX2015","M","2016-08",109.7877,
"USA","M1","TOT","IDX2015","M","2016-09",110.0921,
"USA","M1","TOT","IDX2015","M","2016-10",110.3337,
"USA","M1","TOT","IDX2015","M","2016-11",110.9525,
"USA","M1","TOT","IDX2015","M","2016-12",110.5223,
"USA","M1","TOT","IDX2015","M","2017-01",112.1273,
"USA","M1","TOT","IDX2015","M","2017-02",112.6038,
"USA","M1","TOT","IDX2015","M","2017-03",114.1062,
"USA","M1","TOT","IDX2015","M","2017-04",114.3544,
"USA","M1","TOT","IDX2015","M","2017-05",116.4426,
"USA","M1","TOT","IDX2015","M","2017-06",116.7371,
"USA","M1","TOT","IDX2015","M","2017-07",117.5214,
"USA","M1","TOT","IDX2015","M","2017-08",118.6465,
"USA","M1","TOT","IDX2015","M","2017-09",118.2858,
"USA","M1","TOT","IDX2015","M","2017-10",119.262,
"USA","M1","TOT","IDX2015","M","2017-11",120.0629,
"USA","M1","TOT","IDX2015","M","2017-12",119.3745,
"USA","M1","TOT","IDX2015","M","2018-01",120.7711,
"USA","M1","TOT","IDX2015","M","2018-02",119.7849,
"USA","M1","TOT","IDX2015","M","2018-03",121.1781,
"USA","M1","TOT","IDX2015","M","2018-04",121.1946,
"USA","M1","TOT","IDX2015","M","2018-05",121.0523,
"USA","M1","TOT","IDX2015","M","2018-06",121.0391,
"USA","M1","TOT","IDX2015","M","2018-07",121.6844,
"USA","M1","TOT","IDX2015","M","2018-08",121.9922,
"USA","M1","TOT","IDX2015","M","2018-09",122.5746,
"USA","M1","TOT","IDX2015","M","2018-10",123.0743,
"USA","M1","TOT","IDX2015","M","2018-11",122.3793,
"USA","M1","TOT","IDX2015","M","2018-12",123.9777,
"USA","M1","TOT","IDX2015","M","2019-01",123.7792,
"USA","M1","TOT","IDX2015","M","2019-02",124.4145,
"USA","M1","TOT","IDX2015","M","2019-03",123.4284,
"USA","M1","TOT","IDX2015","M","2019-04",125.1194,
"USA","M1","TOT","IDX2015","M","2019-05",125.5,
"USA","M1","TOT","IDX2015","M","2019-06",126.8369,
"USA","M1","TOT","IDX2015","M","2019-07",127.6741,
"USA","M1","TOT","IDX2015","M","2019-08",127.512,
"USA","M1","TOT","IDX2015","M","2019-09",129.16,
"USA","M1","TOT","IDX2015","M","2019-10",129.8152,
"USA","M1","TOT","IDX2015","M","2019-11",130.6293,
"USA","M1","TOT","IDX2015","M","2019-12",131.6055,
"USA","M1","TOT","IDX2015","M","2020-01",131.546,
"USA","M1","TOT","IDX2015","M","2020-02",132.4726,
"USA","M1","TOT","IDX2015","M","2020-03",140.8648,
"USA","M1","TOT","IDX2015","M","2020-04",158.8109,
"USA","M1","TOT","IDX2015","M","2020-05",166.6306,
"USA","M1","TOT","IDX2015","M","2020-06",172.5807,
"USA","M1","TOT","IDX2015","M","2020-07",176.4426,
"USA","M1","TOT","IDX2015","M","2020-08",178.4082,
"USA","M1","TOT","IDX2015","M","2020-09",182.0914,
"USA","M1","TOT","IDX2015","M","2020-10",184.6694,
"USA","M1","TOT","IDX2015","M","2020-11",200.1302,
"USA","M1","TOT","IDX2015","M","2020-12",219.1153,
"BRA","M1","TOT","IDX2015","M","2012-01",81.70914,
"BRA","M1","TOT","IDX2015","M","2012-02",82.25314,
"BRA","M1","TOT","IDX2015","M","2012-03",82.77248,
"BRA","M1","TOT","IDX2015","M","2012-04",83.58128,
"BRA","M1","TOT","IDX2015","M","2012-05",84.48116,
"BRA","M1","TOT","IDX2015","M","2012-06",85.24322,
"BRA","M1","TOT","IDX2015","M","2012-07",86.28777,
"BRA","M1","TOT","IDX2015","M","2012-08",87.28304,
"BRA","M1","TOT","IDX2015","M","2012-09",88.029,
"BRA","M1","TOT","IDX2015","M","2012-10",88.69092,
"BRA","M1","TOT","IDX2015","M","2012-11",89.51749,
"BRA","M1","TOT","IDX2015","M","2012-12",91.87123,
"BRA","M1","TOT","IDX2015","M","2013-01",92.56097,
"BRA","M1","TOT","IDX2015","M","2013-02",91.65826,
"BRA","M1","TOT","IDX2015","M","2013-03",93.14117,
"BRA","M1","TOT","IDX2015","M","2013-04",94.00101,
"BRA","M1","TOT","IDX2015","M","2013-05",94.77905,
"BRA","M1","TOT","IDX2015","M","2013-06",96.55568,
"BRA","M1","TOT","IDX2015","M","2013-07",97.14236,
"BRA","M1","TOT","IDX2015","M","2013-08",97.47673,
"BRA","M1","TOT","IDX2015","M","2013-09",97.61018,
"BRA","M1","TOT","IDX2015","M","2013-10",97.35278,
"BRA","M1","TOT","IDX2015","M","2013-11",98.06669,
"BRA","M1","TOT","IDX2015","M","2013-12",99.31142,
"BRA","M1","TOT","IDX2015","M","2014-01",99.8604,
"BRA","M1","TOT","IDX2015","M","2014-02",100.5201,
"BRA","M1","TOT","IDX2015","M","2014-03",100.6236,
"BRA","M1","TOT","IDX2015","M","2014-04",100.4849,
"BRA","M1","TOT","IDX2015","M","2014-05",100.1983,
"BRA","M1","TOT","IDX2015","M","2014-06",99.4967,
"BRA","M1","TOT","IDX2015","M","2014-07",99.71847,
"BRA","M1","TOT","IDX2015","M","2014-08",100.469,
"BRA","M1","TOT","IDX2015","M","2014-09",101.4317,
"BRA","M1","TOT","IDX2015","M","2014-10",102.1626,
"BRA","M1","TOT","IDX2015","M","2014-11",102.5089,
"BRA","M1","TOT","IDX2015","M","2014-12",102.6231,
"BRA","M1","TOT","IDX2015","M","2015-01",102.801,
"BRA","M1","TOT","IDX2015","M","2015-02",102.6644,
"BRA","M1","TOT","IDX2015","M","2015-03",102.2457,
"BRA","M1","TOT","IDX2015","M","2015-04",101.3468,
"BRA","M1","TOT","IDX2015","M","2015-05",100.5503,
"BRA","M1","TOT","IDX2015","M","2015-06",100.2537,
"BRA","M1","TOT","IDX2015","M","2015-07",99.69265,
"BRA","M1","TOT","IDX2015","M","2015-08",99.08242,
"BRA","M1","TOT","IDX2015","M","2015-09",97.84701,
"BRA","M1","TOT","IDX2015","M","2015-10",97.56773,
"BRA","M1","TOT","IDX2015","M","2015-11",98.16644,
"BRA","M1","TOT","IDX2015","M","2015-12",97.78178,
"BRA","M1","TOT","IDX2015","M","2016-01",98.4303,
"BRA","M1","TOT","IDX2015","M","2016-02",99.17739,
"BRA","M1","TOT","IDX2015","M","2016-03",98.54209,
"BRA","M1","TOT","IDX2015","M","2016-04",98.67877,
"BRA","M1","TOT","IDX2015","M","2016-05",99.14101,
"BRA","M1","TOT","IDX2015","M","2016-06",99.1552,
"BRA","M1","TOT","IDX2015","M","2016-07",99.32815,
"BRA","M1","TOT","IDX2015","M","2016-08",99.77732,
"BRA","M1","TOT","IDX2015","M","2016-09",100.6768,
"BRA","M1","TOT","IDX2015","M","2016-10",101.4419,
"BRA","M1","TOT","IDX2015","M","2016-11",101.5097,
"BRA","M1","TOT","IDX2015","M","2016-12",101.6418,
"BRA","M1","TOT","IDX2015","M","2017-01",101.4825,
"BRA","M1","TOT","IDX2015","M","2017-02",102.4429,
"BRA","M1","TOT","IDX2015","M","2017-03",102.8039,
"BRA","M1","TOT","IDX2015","M","2017-04",102.0283,
"BRA","M1","TOT","IDX2015","M","2017-05",102.6077,
"BRA","M1","TOT","IDX2015","M","2017-06",103.7616,
"BRA","M1","TOT","IDX2015","M","2017-07",105.2191,
"BRA","M1","TOT","IDX2015","M","2017-08",105.4415,
"BRA","M1","TOT","IDX2015","M","2017-09",105.0128,
"BRA","M1","TOT","IDX2015","M","2017-10",105.1197,
"BRA","M1","TOT","IDX2015","M","2017-11",105.8104,
"BRA","M1","TOT","IDX2015","M","2017-12",107.1446,
"BRA","M1","TOT","IDX2015","M","2018-01",108.101,
"BRA","M1","TOT","IDX2015","M","2018-02",108.6455,
"BRA","M1","TOT","IDX2015","M","2018-03",109.9452,
"BRA","M1","TOT","IDX2015","M","2018-04",111.3507,
"BRA","M1","TOT","IDX2015","M","2018-05",112.1762,
"BRA","M1","TOT","IDX2015","M","2018-06",112.4712,
"BRA","M1","TOT","IDX2015","M","2018-07",112.6973,
"BRA","M1","TOT","IDX2015","M","2018-08",114.3456,
"BRA","M1","TOT","IDX2015","M","2018-09",115.5875,
"BRA","M1","TOT","IDX2015","M","2018-10",115.0903,
"BRA","M1","TOT","IDX2015","M","2018-11",114.9229,
"BRA","M1","TOT","IDX2015","M","2018-12",115.4633,
"BRA","M1","TOT","IDX2015","M","2019-01",115.8914,
"BRA","M1","TOT","IDX2015","M","2019-02",116.2037,
"BRA","M1","TOT","IDX2015","M","2019-03",116.5767,
"BRA","M1","TOT","IDX2015","M","2019-04",116.6503,
"BRA","M1","TOT","IDX2015","M","2019-05",116.5852,
"BRA","M1","TOT","IDX2015","M","2019-06",117.0932,
"BRA","M1","TOT","IDX2015","M","2019-07",117.8056,
"BRA","M1","TOT","IDX2015","M","2019-08",118.9038,
"BRA","M1","TOT","IDX2015","M","2019-09",120.5482,
"BRA","M1","TOT","IDX2015","M","2019-10",121.4238,
"BRA","M1","TOT","IDX2015","M","2019-11",122.8654,
"BRA","M1","TOT","IDX2015","M","2019-12",125.7952,
"BRA","M1","TOT","IDX2015","M","2020-01",127.3144,
"BRA","M1","TOT","IDX2015","M","2020-02",128.384,
"BRA","M1","TOT","IDX2015","M","2020-03",132.6159,
"BRA","M1","TOT","IDX2015","M","2020-04",140.9712,
"BRA","M1","TOT","IDX2015","M","2020-05",152.1479,
"BRA","M1","TOT","IDX2015","M","2020-06",160.5962,
"BRA","M1","TOT","IDX2015","M","2020-07",167.9129,
"BRA","M1","TOT","IDX2015","M","2020-08",174.9662,
"BRA","M1","TOT","IDX2015","M","2020-09",177.2914,
"BRA","M1","TOT","IDX2015","M","2020-10",180.2367,
"BRA","M1","TOT","IDX2015","M","2020-11",181.2288,
"BRA","M1","TOT","IDX2015","M","2020-12",177.5859,
"CHL","M1","TOT","IDX2015","M","2012-01",67.71883,
"CHL","M1","TOT","IDX2015","M","2012-02",67.88659,
"CHL","M1","TOT","IDX2015","M","2012-03",68.36181,
"CHL","M1","TOT","IDX2015","M","2012-04",69.32973,
"CHL","M1","TOT","IDX2015","M","2012-05",70.43098,
"CHL","M1","TOT","IDX2015","M","2012-06",70.3501,
"CHL","M1","TOT","IDX2015","M","2012-07",70.24911,
"CHL","M1","TOT","IDX2015","M","2012-08",70.47005,
"CHL","M1","TOT","IDX2015","M","2012-09",71.01302,
"CHL","M1","TOT","IDX2015","M","2012-10",71.84447,
"CHL","M1","TOT","IDX2015","M","2012-11",72.06973,
